"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"06/18/2025","AQS","490354002","1","15.1","ug/m3 LC","62","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"06/19/2025","AQS","490354002","1","13.6","ug/m3 LC","59","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"06/20/2025","AQS","490354002","1","17","ug/m3 LC","66","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"06/21/2025","AQS","490354002","1","19.1","ug/m3 LC","70","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"06/22/2025","AQS","490354002","1","4.4","ug/m3 LC","24","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"06/23/2025","AQS","490354002","1","5.1","ug/m3 LC","28","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"06/24/2025","AQS","490354002","1","7.7","ug/m3 LC","43","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"06/25/2025","AQS","490354002","1","9.3","ug/m3 LC","51","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"06/26/2025","AQS","490354002","1","12.5","ug/m3 LC","57","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"06/27/2025","AQS","490354002","1","14.1","ug/m3 LC","60","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"06/28/2025","AQS","490354002","1","10.9","ug/m3 LC","54","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"06/29/2025","AQS","490354002","1","8.7","ug/m3 LC","48","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"06/30/2025","AQS","490354002","1","11.9","ug/m3 LC","56","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"07/01/2025","AQS","490354002","1","15","ug/m3 LC","62","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"07/02/2025","AQS","490354002","1","11.1","ug/m3 LC","55","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"07/03/2025","AQS","490354002","1","8.4","ug/m3 LC","47","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"07/04/2025","AQS","490354002","1","15.6","ug/m3 LC","63","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"07/05/2025","AQS","490354002","1","25.2","ug/m3 LC","81","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"07/06/2025","AQS","490354002","1","8.5","ug/m3 LC","47","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"07/07/2025","AQS","490354002","1","9.9","ug/m3 LC","52","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"07/08/2025","AQS","490354002","1","8.7","ug/m3 LC","48","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"07/09/2025","AQS","490354002","1","9.7","ug/m3 LC","52","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"07/10/2025","AQS","490354002","1","10.3","ug/m3 LC","53","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"07/11/2025","AQS","490354002","1","7.7","ug/m3 LC","43","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"07/12/2025","AQS","490354002","1","8.7","ug/m3 LC","48","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"07/13/2025","AQS","490354002","1","9","ug/m3 LC","50","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"07/14/2025","AQS","490354002","1","10","ug/m3 LC","53","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"07/15/2025","AQS","490354002","1","15.4","ug/m3 LC","63","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"07/16/2025","AQS","490354002","1","15.4","ug/m3 LC","63","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"07/17/2025","AQS","490354002","1","13.6","ug/m3 LC","59","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"07/18/2025","AQS","490354002","1","11.9","ug/m3 LC","56","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"07/19/2025","AQS","490354002","1","9.2","ug/m3 LC","51","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"07/20/2025","AQS","490354002","1","8.9","ug/m3 LC","49","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"07/21/2025","AQS","490354002","1","7.3","ug/m3 LC","41","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"07/22/2025","AQS","490354002","1","7.6","ug/m3 LC","42","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"07/23/2025","AQS","490354002","1","8.3","ug/m3 LC","46","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"07/24/2025","AQS","490354002","1","19","ug/m3 LC","69","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"07/25/2025","AQS","490354002","1","21.8","ug/m3 LC","75","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"07/26/2025","AQS","490354002","1","9.5","ug/m3 LC","52","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"07/27/2025","AQS","490354002","1","7.5","ug/m3 LC","42","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"07/28/2025","AQS","490354002","1","12.8","ug/m3 LC","58","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"07/29/2025","AQS","490354002","1","12.9","ug/m3 LC","58","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"07/30/2025","AQS","490354002","1","14","ug/m3 LC","60","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"07/31/2025","AQS","490354002","1","9.8","ug/m3 LC","52","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"08/01/2025","AQS","490354002","1","12.2","ug/m3 LC","57","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"08/02/2025","AQS","490354002","1","14.2","ug/m3 LC","61","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"08/03/2025","AQS","490354002","1","11.1","ug/m3 LC","55","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"08/04/2025","AQS","490354002","1","15","ug/m3 LC","62","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"08/05/2025","AQS","490354002","1","18.5","ug/m3 LC","69","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"08/06/2025","AQS","490354002","1","11.4","ug/m3 LC","55","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"08/07/2025","AQS","490354002","1","11.1","ug/m3 LC","55","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"08/08/2025","AQS","490354002","1","6.4","ug/m3 LC","36","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"08/09/2025","AQS","490354002","1","16.3","ug/m3 LC","64","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"08/10/2025","AQS","490354002","1","13","ug/m3 LC","58","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"08/11/2025","AQS","490354002","1","10.6","ug/m3 LC","54","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"08/12/2025","AQS","490354002","1","10.3","ug/m3 LC","53","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"08/13/2025","AQS","490354002","1","13.1","ug/m3 LC","58","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"08/14/2025","AQS","490354002","1","16.4","ug/m3 LC","65","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"08/15/2025","AQS","490354002","1","12.7","ug/m3 LC","58","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"08/16/2025","AQS","490354002","1","8.6","ug/m3 LC","48","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"08/17/2025","AQS","490354002","1","5.1","ug/m3 LC","28","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"08/18/2025","AQS","490354002","1","7.1","ug/m3 LC","39","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"08/19/2025","AQS","490354002","1","8.7","ug/m3 LC","48","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"08/20/2025","AQS","490354002","1","11.2","ug/m3 LC","55","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"08/21/2025","AQS","490354002","1","14.8","ug/m3 LC","62","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"08/22/2025","AQS","490354002","1","11.2","ug/m3 LC","55","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"08/23/2025","AQS","490354002","1","8.4","ug/m3 LC","47","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"08/24/2025","AQS","490354002","1","6.2","ug/m3 LC","34","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"08/25/2025","AQS","490354002","1","8.4","ug/m3 LC","47","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"08/26/2025","AQS","490354002","1","9.2","ug/m3 LC","51","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"08/27/2025","AQS","490354002","1","10.8","ug/m3 LC","54","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"08/28/2025","AQS","490354002","1","14.6","ug/m3 LC","61","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"08/29/2025","AQS","490354002","1","16.6","ug/m3 LC","65","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"08/30/2025","AQS","490354002","1","12","ug/m3 LC","56","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"08/31/2025","AQS","490354002","1","11.9","ug/m3 LC","56","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/01/2025","AQS","490354002","1","10.8","ug/m3 LC","54","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/02/2025","AQS","490354002","1","10.9","ug/m3 LC","54","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/03/2025","AQS","490354002","1","12.3","ug/m3 LC","57","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/04/2025","AQS","490354002","1","9.8","ug/m3 LC","52","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/05/2025","AQS","490354002","1","11.3","ug/m3 LC","55","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/06/2025","AQS","490354002","1","9.2","ug/m3 LC","51","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/07/2025","AQS","490354002","1","6","ug/m3 LC","33","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/08/2025","AQS","490354002","1","6.4","ug/m3 LC","36","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/09/2025","AQS","490354002","1","4.7","ug/m3 LC","26","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/10/2025","AQS","490354002","1","6.2","ug/m3 LC","34","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/11/2025","AQS","490354002","1","6.4","ug/m3 LC","36","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/12/2025","AQS","490354002","1","9.6","ug/m3 LC","52","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/13/2025","AQS","490354002","1","6.9","ug/m3 LC","38","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/14/2025","AQS","490354002","1","6","ug/m3 LC","33","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/15/2025","AQS","490354002","1","7","ug/m3 LC","39","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/16/2025","AQS","490354002","1","7.9","ug/m3 LC","44","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/17/2025","AQS","490354002","1","9.4","ug/m3 LC","52","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/18/2025","AQS","490354002","1","10.7","ug/m3 LC","54","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/19/2025","AQS","490354002","1","10","ug/m3 LC","53","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/20/2025","AQS","490354002","1","5.1","ug/m3 LC","28","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/21/2025","AQS","490354002","1","5.2","ug/m3 LC","29","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/22/2025","AQS","490354002","1","6.2","ug/m3 LC","34","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/23/2025","AQS","490354002","1","5.3","ug/m3 LC","29","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/24/2025","AQS","490354002","1","7.1","ug/m3 LC","39","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/25/2025","AQS","490354002","1","7.5","ug/m3 LC","42","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/26/2025","AQS","490354002","1","7","ug/m3 LC","39","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/27/2025","AQS","490354002","1","7.7","ug/m3 LC","43","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/28/2025","AQS","490354002","1","2.9","ug/m3 LC","16","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/29/2025","AQS","490354002","1","5.8","ug/m3 LC","32","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/30/2025","AQS","490354002","1","4.3","ug/m3 LC","24","Near Road","1","100.0000","88101","PM2.5 - Local Conditions","184","Thermo Scientific Model 5030 SHARP w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
